trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4289891-TRAIN-H22-Blocks-Semaine-03,18:11:15,18:12:00,ROS2C,4,0,0,24.588,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:14:15,18:15:00,LVL4C,5,0,0,27.245,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:18:15,18:19:00,LVL22C,6,0,0,30.212,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:24:15,18:25:00,LVL24C,7,0,0,35.726,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:27:15,18:28:00,MTL7D,8,0,0,39.380,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:30:15,18:31:00,MTL37C,9,0,0,40.898,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:34:15,18:35:00,MTL8D,10,0,0,43.644,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-03,18:48:15,18:49:00,MTL1A,11,0,0,54.902,1,Quai 3
4289891-TRAIN-H22-Blocks-Semaine-03,18:54:15,18:55:00,MTL2A,12,0,0,58.659,1,Voie 2
4289891-TRAIN-H22-Blocks-Semaine-03,19:02:00,19:02:00,MTL3A,13,1,0,62.105,1,Voie 3
4289891-TRAIN-H22-Blocks-Semaine-04,17:41:00,17:41:00,SJM1C,1,0,1,0.000,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,17:57:15,17:58:00,BLA1C,2,0,0,15.266,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:04:15,18:05:00,STR4D,3,0,0,21.568,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:11:15,18:12:00,ROS2C,4,0,0,24.588,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:14:15,18:15:00,LVL4C,5,0,0,27.245,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:18:15,18:19:00,LVL22C,6,0,0,30.212,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:24:15,18:25:00,LVL24C,7,0,0,35.726,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:27:15,18:28:00,MTL7D,8,0,0,39.380,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:30:15,18:31:00,MTL37C,9,0,0,40.898,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:34:15,18:35:00,MTL8D,10,0,0,43.644,1,Quai 1
4289891-TRAIN-H22-Blocks-Semaine-04,18:48:15,18:49:00,MTL1A,11,0,0,54.902,1,Quai 3
4289891-TRAIN-H22-Blocks-Semaine-04,18:54:15,18:55:00,MTL2A,12,0,0,58.659,1,Voie 2
4289891-TRAIN-H22-Blocks-Semaine-04,19:02:00,19:02:00,MTL3A,13,1,0,62.105,1,Voie 3
4289892-TRAIN-H22-Blocks-Semaine-03,20:35:00,20:35:00,SJM1C,1,0,1,0.000,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,20:50:15,20:51:00,BLA1C,2,0,0,15.266,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,20:58:15,20:59:00,STR4D,3,0,0,21.568,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,21:02:15,21:03:00,ROS2C,4,0,0,24.588,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,21:05:15,21:06:00,LVL4C,5,0,0,27.245,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,21:09:15,21:10:00,LVL22C,6,0,0,30.212,1,Quai 2
4289892-TRAIN-H22-Blocks-Semaine-03,21:14:15,21:15:00,LVL24C,7,0,0,35.726,1,Quai 2
4289892-TRAIN-H22-Blocks-Semaine-03,21:20:15,21:21:00,MTL7D,8,0,0,39.380,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,21:23:15,21:24:00,MTL37C,9,0,0,40.898,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,21:27:15,21:28:00,MTL8D,10,0,0,43.644,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-03,21:42:15,21:43:00,MTL1A,11,0,0,54.902,1,Quai 3
4289892-TRAIN-H22-Blocks-Semaine-03,21:48:15,21:49:00,MTL2A,12,0,0,58.659,1,Voie 3
4289892-TRAIN-H22-Blocks-Semaine-03,21:56:00,21:56:00,MTL3A,13,1,0,62.105,1,Voie 3
4289892-TRAIN-H22-Blocks-Semaine-04,20:35:00,20:35:00,SJM1C,1,0,1,0.000,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,20:50:15,20:51:00,BLA1C,2,0,0,15.266,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,20:58:15,20:59:00,STR4D,3,0,0,21.568,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,21:02:15,21:03:00,ROS2C,4,0,0,24.588,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,21:05:15,21:06:00,LVL4C,5,0,0,27.245,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,21:09:15,21:10:00,LVL22C,6,0,0,30.212,1,Quai 2
4289892-TRAIN-H22-Blocks-Semaine-04,21:14:15,21:15:00,LVL24C,7,0,0,35.726,1,Quai 2
4289892-TRAIN-H22-Blocks-Semaine-04,21:20:15,21:21:00,MTL7D,8,0,0,39.380,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,21:23:15,21:24:00,MTL37C,9,0,0,40.898,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,21:27:15,21:28:00,MTL8D,10,0,0,43.644,1,Quai 1
4289892-TRAIN-H22-Blocks-Semaine-04,21:42:15,21:43:00,MTL1A,11,0,0,54.902,1,Quai 3
4289892-TRAIN-H22-Blocks-Semaine-04,21:48:15,21:49:00,MTL2A,12,0,0,58.659,1,Voie 3
4289892-TRAIN-H22-Blocks-Semaine-04,21:56:00,21:56:00,MTL3A,13,1,0,62.105,1,Voie 3
4289893-TRAIN-H22-Blocks-Semaine-03,19:35:00,19:35:00,MTL3C,1,0,1,0.000,1,Voie 3
4289893-TRAIN-H22-Blocks-Semaine-03,19:39:15,19:40:00,MTL2C,2,0,0,3.446,1,Voie 3
4289893-TRAIN-H22-Blocks-Semaine-03,19:44:15,19:45:00,MTL1C,3,0,0,7.206,1,Quai 3
4289893-TRAIN-H22-Blocks-Semaine-03,19:58:15,19:59:00,MTL8B,4,0,0,18.461,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-03,20:02:15,20:03:00,MTL37A,5,0,0,21.209,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-03,20:05:15,20:06:00,MTL7B,6,0,0,22.725,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-03,20:11:15,20:12:00,LVL24A,7,0,0,26.383,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-03,20:17:15,20:18:00,LVL22A,8,0,0,31.894,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-03,20:20:15,20:21:00,LVL4A,9,0,0,34.860,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-03,20:24:15,20:25:00,ROS2A,10,0,0,37.517,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-03,20:29:15,20:30:00,STR4B,11,0,0,40.539,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-03,20:38:15,20:39:00,BLA1A,12,0,0,46.841,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-03,20:43:15,20:44:00,MIR1A,13,0,0,52.818,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-03,20:54:00,20:54:00,SJM1A,14,1,0,62.107,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-04,19:35:00,19:35:00,MTL3C,1,0,1,0.000,1,Voie 3
4289893-TRAIN-H22-Blocks-Semaine-04,19:39:15,19:40:00,MTL2C,2,0,0,3.446,1,Voie 3
4289893-TRAIN-H22-Blocks-Semaine-04,19:44:15,19:45:00,MTL1C,3,0,0,7.206,1,Quai 3
4289893-TRAIN-H22-Blocks-Semaine-04,19:58:15,19:59:00,MTL8B,4,0,0,18.461,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-04,20:02:15,20:03:00,MTL37A,5,0,0,21.209,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-04,20:05:15,20:06:00,MTL7B,6,0,0,22.725,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-04,20:11:15,20:12:00,LVL24A,7,0,0,26.383,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-04,20:17:15,20:18:00,LVL22A,8,0,0,31.894,1,Quai 2
4289893-TRAIN-H22-Blocks-Semaine-04,20:20:15,20:21:00,LVL4A,9,0,0,34.860,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-04,20:24:15,20:25:00,ROS2A,10,0,0,37.517,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-04,20:29:15,20:30:00,STR4B,11,0,0,40.539,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-04,20:38:15,20:39:00,BLA1A,12,0,0,46.841,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-04,20:43:15,20:44:00,MIR1A,13,0,0,52.818,1,Quai 1
4289893-TRAIN-H22-Blocks-Semaine-04,20:54:00,20:54:00,SJM1A,14,1,0,62.107,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-03,22:10:00,22:10:00,MTL3C,1,0,1,0.000,1,Voie 3
4289894-TRAIN-H22-Blocks-Semaine-03,22:14:15,22:15:00,MTL2C,2,0,0,3.446,1,Voie 3
4289894-TRAIN-H22-Blocks-Semaine-03,22:19:15,22:20:00,MTL1C,3,0,0,7.206,1,Quai 3
4289894-TRAIN-H22-Blocks-Semaine-03,22:33:15,22:34:00,MTL8B,4,0,0,18.461,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-03,22:37:15,22:38:00,MTL37A,5,0,0,21.209,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-03,22:40:15,22:41:00,MTL7B,6,0,0,22.725,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-03,22:46:15,22:47:00,LVL24A,7,0,0,26.383,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-03,22:52:15,22:53:00,LVL22A,8,0,0,31.894,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-03,22:55:15,22:56:00,LVL4A,9,0,0,34.860,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-03,22:59:15,23:00:00,ROS2A,10,0,0,37.517,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-03,23:04:15,23:05:00,STR4B,11,0,0,40.539,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-03,23:13:15,23:14:00,BLA1A,12,0,0,46.841,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-03,23:18:15,23:19:00,MIR1A,13,0,0,52.818,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-03,23:29:00,23:29:00,SJM1A,14,1,0,62.107,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-04,22:10:00,22:10:00,MTL3C,1,0,1,0.000,1,Voie 3
4289894-TRAIN-H22-Blocks-Semaine-04,22:14:15,22:15:00,MTL2C,2,0,0,3.446,1,Voie 3
4289894-TRAIN-H22-Blocks-Semaine-04,22:19:15,22:20:00,MTL1C,3,0,0,7.206,1,Quai 3
4289894-TRAIN-H22-Blocks-Semaine-04,22:33:15,22:34:00,MTL8B,4,0,0,18.461,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-04,22:37:15,22:38:00,MTL37A,5,0,0,21.209,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-04,22:40:15,22:41:00,MTL7B,6,0,0,22.725,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-04,22:46:15,22:47:00,LVL24A,7,0,0,26.383,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-04,22:52:15,22:53:00,LVL22A,8,0,0,31.894,1,Quai 2
4289894-TRAIN-H22-Blocks-Semaine-04,22:55:15,22:56:00,LVL4A,9,0,0,34.860,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-04,22:59:15,23:00:00,ROS2A,10,0,0,37.517,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-04,23:04:15,23:05:00,STR4B,11,0,0,40.539,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-04,23:13:15,23:14:00,BLA1A,12,0,0,46.841,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-04,23:18:15,23:19:00,MIR1A,13,0,0,52.818,1,Quai 1
4289894-TRAIN-H22-Blocks-Semaine-04,23:29:00,23:29:00,SJM1A,14,1,0,62.107,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,05:40:00,05:40:00,MAS1C,1,0,1,0.000,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,05:47:15,05:48:00,LCN1C,2,0,0,8.375,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,05:53:15,05:54:00,LEG1C,3,0,0,12.387,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:03:15,06:04:00,MTL53C,4,0,0,19.794,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:07:15,06:08:00,MTL54C,5,0,0,22.927,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:14:15,06:15:00,MTL55C,6,0,0,29.468,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:17:15,06:18:00,MTL56C,7,0,0,31.935,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:21:15,06:22:00,MTL57C,8,0,0,34.170,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:28:15,06:29:00,MTL58C,9,0,0,38.360,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-03,06:34:00,06:34:00,MTL59C,10,1,0,40.087,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,05:40:00,05:40:00,MAS1C,1,0,1,0.000,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,05:47:15,05:48:00,LCN1C,2,0,0,8.375,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,05:53:15,05:54:00,LEG1C,3,0,0,12.387,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:03:15,06:04:00,MTL53C,4,0,0,19.794,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:07:15,06:08:00,MTL54C,5,0,0,22.927,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:14:15,06:15:00,MTL55C,6,0,0,29.468,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:17:15,06:18:00,MTL56C,7,0,0,31.935,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:21:15,06:22:00,MTL57C,8,0,0,34.170,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:28:15,06:29:00,MTL58C,9,0,0,38.360,1,Quai 1
4400135-TRAIN-H22-Blocks-Semaine-04,06:34:00,06:34:00,MTL59C,10,1,0,40.087,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,08:30:00,08:30:00,MAS1C,1,0,1,0.000,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,08:37:15,08:38:00,LCN1C,2,0,0,8.375,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,08:43:15,08:44:00,LEG1C,3,0,0,12.387,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,08:53:15,08:54:00,MTL53C,4,0,0,19.794,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,08:57:15,08:58:00,MTL54C,5,0,0,22.927,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,09:04:15,09:05:00,MTL55C,6,0,0,29.468,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,09:07:15,09:08:00,MTL56C,7,0,0,31.935,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,09:11:15,09:12:00,MTL57C,8,0,0,34.170,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,09:18:15,09:19:00,MTL58C,9,0,0,38.360,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-03,09:24:00,09:24:00,MTL59C,10,1,0,40.087,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,08:30:00,08:30:00,MAS1C,1,0,1,0.000,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,08:37:15,08:38:00,LCN1C,2,0,0,8.375,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,08:43:15,08:44:00,LEG1C,3,0,0,12.387,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,08:53:15,08:54:00,MTL53C,4,0,0,19.794,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,08:57:15,08:58:00,MTL54C,5,0,0,22.927,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,09:04:15,09:05:00,MTL55C,6,0,0,29.468,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,09:07:15,09:08:00,MTL56C,7,0,0,31.935,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,09:11:15,09:12:00,MTL57C,8,0,0,34.170,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,09:18:15,09:19:00,MTL58C,9,0,0,38.360,1,Quai 1
4400136-TRAIN-H22-Blocks-Semaine-04,09:24:00,09:24:00,MTL59C,10,1,0,40.087,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,13:32:00,13:32:00,MAS1C,1,0,1,0.000,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,13:39:15,13:40:00,LCN1C,2,0,0,8.375,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,13:44:15,13:45:00,LEG1C,3,0,0,12.387,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,13:54:15,13:55:00,MTL53C,4,0,0,19.794,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,13:58:15,13:59:00,MTL54C,5,0,0,22.927,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,14:05:15,14:06:00,MTL55C,6,0,0,29.468,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,14:08:15,14:09:00,MTL56C,7,0,0,31.935,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,14:11:15,14:12:00,MTL57C,8,0,0,34.170,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,14:19:15,14:20:00,MTL58C,9,0,0,38.360,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-03,14:25:00,14:25:00,MTL59C,10,1,0,40.087,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,13:32:00,13:32:00,MAS1C,1,0,1,0.000,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,13:39:15,13:40:00,LCN1C,2,0,0,8.375,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,13:44:15,13:45:00,LEG1C,3,0,0,12.387,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,13:54:15,13:55:00,MTL53C,4,0,0,19.794,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,13:58:15,13:59:00,MTL54C,5,0,0,22.927,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,14:05:15,14:06:00,MTL55C,6,0,0,29.468,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,14:08:15,14:09:00,MTL56C,7,0,0,31.935,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,14:11:15,14:12:00,MTL57C,8,0,0,34.170,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,14:19:15,14:20:00,MTL58C,9,0,0,38.360,1,Quai 1
4400137-TRAIN-H22-Blocks-Semaine-04,14:25:00,14:25:00,MTL59C,10,1,0,40.087,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,17:17:00,17:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,17:24:15,17:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,17:29:15,17:30:00,LEG1C,3,0,0,12.387,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,18:05:15,18:06:00,MTL53C,4,0,0,19.794,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,18:08:15,18:09:00,MTL54C,5,0,0,22.927,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,18:17:15,18:18:00,MTL55C,6,0,0,29.468,1,Quai 2
4400138-TRAIN-H22-Blocks-Semaine-03,18:28:15,18:29:00,MTL56C,7,0,0,31.935,1,Quai 2
4400138-TRAIN-H22-Blocks-Semaine-03,18:31:15,18:32:00,MTL57C,8,0,0,34.170,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,18:38:15,18:39:00,MTL58C,9,0,0,38.360,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-03,18:48:00,18:48:00,MTL59C,10,1,0,40.087,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,17:17:00,17:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,17:24:15,17:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,17:29:15,17:30:00,LEG1C,3,0,0,12.387,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,18:05:15,18:06:00,MTL53C,4,0,0,19.794,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,18:08:15,18:09:00,MTL54C,5,0,0,22.927,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,18:17:15,18:18:00,MTL55C,6,0,0,29.468,1,Quai 2
4400138-TRAIN-H22-Blocks-Semaine-04,18:28:15,18:29:00,MTL56C,7,0,0,31.935,1,Quai 2
4400138-TRAIN-H22-Blocks-Semaine-04,18:31:15,18:32:00,MTL57C,8,0,0,34.170,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,18:38:15,18:39:00,MTL58C,9,0,0,38.360,1,Quai 1
4400138-TRAIN-H22-Blocks-Semaine-04,18:48:00,18:48:00,MTL59C,10,1,0,40.087,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:20:00,20:20:00,MAS1C,1,0,1,0.000,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:27:15,20:28:00,LCN1C,2,0,0,8.375,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:32:15,20:33:00,LEG1C,3,0,0,12.387,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:42:15,20:43:00,MTL53C,4,0,0,19.794,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:46:15,20:47:00,MTL54C,5,0,0,22.927,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:53:15,20:54:00,MTL55C,6,0,0,29.468,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:56:15,20:57:00,MTL56C,7,0,0,31.935,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,20:59:15,21:00:00,MTL57C,8,0,0,34.170,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,21:07:15,21:08:00,MTL58C,9,0,0,38.360,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-03,21:12:00,21:12:00,MTL59C,10,1,0,40.087,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:20:00,20:20:00,MAS1C,1,0,1,0.000,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:27:15,20:28:00,LCN1C,2,0,0,8.375,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:32:15,20:33:00,LEG1C,3,0,0,12.387,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:42:15,20:43:00,MTL53C,4,0,0,19.794,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:46:15,20:47:00,MTL54C,5,0,0,22.927,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:53:15,20:54:00,MTL55C,6,0,0,29.468,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:56:15,20:57:00,MTL56C,7,0,0,31.935,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,20:59:15,21:00:00,MTL57C,8,0,0,34.170,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,21:07:15,21:08:00,MTL58C,9,0,0,38.360,1,Quai 1
4400139-TRAIN-H22-Blocks-Semaine-04,21:12:00,21:12:00,MTL59C,10,1,0,40.087,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:17:00,06:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:24:15,06:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:30:15,06:31:00,LEG1C,3,0,0,12.387,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:41:15,06:42:00,MTL53C,4,0,0,19.794,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:45:15,06:46:00,MTL54C,5,0,0,22.927,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:52:15,06:53:00,MTL55C,6,0,0,29.468,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:55:15,06:56:00,MTL56C,7,0,0,31.935,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,06:59:15,07:00:00,MTL57C,8,0,0,34.170,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,07:07:15,07:08:00,MTL58C,9,0,0,38.360,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,07:11:15,07:12:00,MTL59C,10,0,0,40.087,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-03,08:07:00,08:07:00,MTL5D,11,1,0,63.851,1,Voie 20
4400140-TRAIN-H22-Blocks-Semaine-04,06:17:00,06:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:24:15,06:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:30:15,06:31:00,LEG1C,3,0,0,12.387,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:41:15,06:42:00,MTL53C,4,0,0,19.794,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:45:15,06:46:00,MTL54C,5,0,0,22.927,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:52:15,06:53:00,MTL55C,6,0,0,29.468,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:55:15,06:56:00,MTL56C,7,0,0,31.935,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,06:59:15,07:00:00,MTL57C,8,0,0,34.170,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,07:07:15,07:08:00,MTL58C,9,0,0,38.360,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,07:11:15,07:12:00,MTL59C,10,0,0,40.087,1,Quai 1
4400140-TRAIN-H22-Blocks-Semaine-04,08:07:00,08:07:00,MTL5D,11,1,0,63.851,1,Voie 20
4400141-TRAIN-H22-Blocks-Semaine-03,06:50:00,06:50:00,MAS1C,1,0,1,0.000,1,Quai 1
